ID,cluster
49682,0
49694,0
49704,0
49713,0
49790,0
49833,0
49894,1
49915,0
49924,0
49929,0
49931,0
49943,1
49949,0
49960,0
49984,0
50016,0
50020,0
50043,1
50049,0
50055,0
50061,1
50066,0
50069,0
50090,0
50103,0
50133,0
50166,0
50179,0
50198,1
50287,0
50288,3
50298,1
50313,1
50333,1
50380,0
50385,1
50387,0
50396,0
50398,0
50399,1
50404,0
50413,1
50425,0
50462,0
50464,1
50469,0
50470,1
50524,0
50527,0
50539,1
50551,0
50579,0
50610,0
50624,0
50632,1
50646,1
50662,0
50717,0
50749,0
50761,0
50762,1
50775,0
50788,0
50806,0
50825,1
50843,0
50867,0
50875,1
50883,0
50891,0
50913,0
50920,0
50930,1
50957,0
50974,1
50975,1
50979,0
50980,3
51059,0
51094,0
51095,1
51108,0
51140,1
51157,1
51172,0
51189,0
51207,0
51228,1
51230,1
51328,0
51333,1
51395,0
51467,0
51479,0
51512,0
51591,0
51612,0
51643,1
51666,0
51668,0
51669,1
51677,0
51688,0
51711,1
51717,1
51722,1
51728,0
51751,1
51772,1
51802,1
51816,0
51824,0
51844,1
51854,0
51859,1
51862,0
51885,0
51900,0
51918,1
51937,0
51958,1
51970,0
51981,1
51988,0
51995,1
52003,0
52015,1
52039,0
52053,0
52066,0
52101,1
52124,1
52132,0
52134,1
52142,0
52144,1
52148,0
52172,0
52239,0
52244,0
52265,0
52267,0
52347,1
52459,1
52479,0
52488,0
52491,1
52492,0
52499,1
52504,0
52526,0
52536,0
52537,0
52551,0
52576,1
52635,0
52664,1
52670,0
52709,0
52711,1
52725,0
52760,0
52781,1
52831,0
52838,0
52854,0
52886,3
52892,0
52903,0
52911,1
52926,0
52971,0
52973,0
52975,0
52984,1
53015,1
53024,1
53028,0
53029,0
53044,0
53079,0
53100,0
53130,2
53137,0
53142,3
53155,3
53168,0
53172,1
53174,1
53212,0
53227,1
53241,1
53252,0
53278,3
53280,0
53295,0
53307,0
53308,0
53316,0
53320,0
53323,0
53325,0
53376,1
53416,0
53422,0
53445,0
53470,1
53471,0
53476,0
53478,0
53481,0
53486,1
53498,0
53517,0
53545,0
53558,1
53571,1
53574,0
53616,1
53617,0
53631,0
53639,0
53659,1
53666,0
53679,0
53697,3
53698,1
53711,0
53747,1
53765,1
53790,0
53803,0
53849,1
53869,0
53901,0
53908,0
53921,0
53944,0
53954,0
53959,0
53963,1
53978,1
53993,0
54021,0
54030,1
54040,1
54066,1
54075,0
54081,0
54088,3
54110,1
54111,0
54113,0
54117,0
54121,0
54124,0
54144,0
54172,0
54191,0
54192,3
54208,1
54226,3
54255,1
54262,0
54278,0
54288,0
54291,0
54303,0
54310,0
54322,0
54332,1
54355,0
54378,1
54398,1
54450,0
54454,0
54469,0
54485,0
54495,0
54513,0
54516,0
54525,1
54532,0
54537,1
54538,0
54548,0
54558,1
54579,0
54590,0
54595,1
54600,0
54614,1
54620,0
54623,0
54695,0
54705,0
54708,3
54722,0
54727,0
54728,1
54732,0
54733,0
54744,0
54751,0
54772,1
54805,1
54824,0
54834,0
54858,0
54872,0
54899,0
54932,0
54935,3
54938,0
54943,1
54991,0
54996,0
55009,0
55045,1
55049,0
55080,0
55084,1
55107,0
55128,1
55137,1
55155,0
55156,0
55184,0
55189,0
55210,3
55227,3
55236,0
55240,0
55241,0
55250,1
55271,1
55284,1
55289,1
55345,1
55357,0
55369,1
55374,0
55381,0
55430,0
55454,1
55510,1
55513,1
55559,0
55563,0
55633,0
55666,1
55678,1
55691,0
55729,0
55732,0
55753,0
55764,1
55821,0
55841,1
55843,1
55864,0
55909,1
55940,1
55965,0
55976,0
55999,1
56005,0
56007,0
56047,0
56073,0
56089,0
56100,0
56138,1
56170,3
56171,0
56185,0
56200,1
56220,0
56223,0
56246,1
56251,0
56272,3
56285,0
56289,0
56306,0
56308,0
56310,0
56338,1
56339,0
56348,3
56366,1
56372,0
56378,0
56410,0
56448,0
56455,0
56479,0
56486,1
56508,0
56515,0
56528,1
56575,1
56582,1
56607,0
56629,0
56644,0
56656,0
56685,1
56713,0
56723,3
56727,0
56799,1
56801,0
56815,1
56848,0
56850,1
56868,0
56891,0
56895,0
56932,1
56953,0
56963,2
56968,0
56973,0
56982,0
56983,0
56992,1
57008,0
57034,0
57069,1
57071,1
57127,0
57214,1
57241,1
57261,0
57274,3
57280,0
57284,0
57310,1
57321,0
57347,0
57354,1
57360,0
57363,0
57367,1
57371,1
57377,0
57397,1
57402,0
57434,3
57450,0
57454,0
57499,1
57562,0
57566,1
57569,1
57603,0
57614,1
57617,0
57623,1
57628,0
57643,0
57661,0
57669,1
57677,1
57679,0
57698,0
57720,0
57729,0
57732,0
57739,0
57744,0
57750,1
57755,1
57762,0
57766,1
57769,1
57784,0
57787,0
57790,0
57797,0
57806,0
57815,1
57835,0
57845,0
57884,0
57932,0
57959,0
57960,1
57961,0
57972,0
57974,0
58059,0
58070,0
58113,1
58117,0
58178,1
58209,0
58228,0
58235,1
58243,0
58298,1
58308,0
58345,0
58347,0
58356,1
58380,1
58388,0
58391,0
58402,0
58433,1
58452,0
58464,0
58478,1
58512,1
58514,0
58528,0
58533,0
58540,1
58580,3
58584,1
58619,0
58628,0
58632,0
58637,0
58683,1
58715,0
58746,0
58773,1
58781,1
58787,0
58793,0
58802,0
58807,1
58816,1
58853,0
58934,0
58940,0
58956,1
58962,0
58989,0
59036,1
59091,1
59104,0
59112,1
59121,0
59148,1
59214,1
59228,0
59232,0
59246,0
59251,1
59262,1
59308,0
59317,0
59332,1
59333,0
59362,0
59367,1
59383,0
59397,0
59413,0
59418,0
59431,0
59432,3
59443,0
59465,1
59475,0
59480,0
59481,0
59483,1
59521,0
59534,1
59537,0
59561,1
59562,0
59564,0
59576,0
59578,1
59592,3
59594,1
59598,0
59611,0
59621,1
59667,0
59675,0
59717,1
59719,0
59725,1
59732,0
59761,0
59764,0
59825,0
59829,1
59853,0
59859,1
59905,0
59911,1
59919,0
59937,0
59970,0
59978,0
59993,0
60007,1
60018,1
60026,0
60027,0
60057,1
60058,3
60096,0
60139,0
60147,0
60253,0
60277,0
60282,1
60329,0
60339,1
60355,1
60374,0
60382,1
60405,0
60469,0
60479,0
60522,0
60546,1
60548,0
60563,3
60568,1
60598,1
60602,0
60631,0
60639,0
60642,0
60679,0
60694,1
60736,0
60770,1
60787,0
60793,0
60795,0
60798,1
60802,0
60803,0
60826,0
60867,1
60886,0
60894,0
60902,1
60920,0
60959,1
60963,1
60970,0
60971,0
60981,0
61026,1
61035,0
61051,1
61054,0
61061,0
61063,0
61065,0
61067,3
61078,0
61084,0
61094,0
61095,0
61105,1
61130,0
61134,0
61141,1
61155,3
61163,1
61243,0
61258,0
61272,1
61330,0
61331,1
61344,0
61363,1
61376,0
61378,0
61381,0
61384,1
61390,0
61430,0
61461,0
61473,1
61504,0
61505,0
61522,0
61543,0
61551,0
61568,3
61609,0
61617,0
61633,0
61641,0
61689,0
61697,0
61715,0
61718,0
61765,0
61767,1
61769,1
61781,0
61810,0
61815,0
61902,0
61903,0
61912,0
61945,0
61953,0
61960,0
62071,0
62096,3
62099,0
62134,0
62135,1
62161,1
62172,1
62200,0
62241,0
62253,0
62258,0
62294,1
62305,0
62310,1
62328,0
62348,0
62359,1
62365,0
62372,0
62375,0
62407,0
62414,0
62417,0
62446,0
62482,1
62484,3
62485,0
62486,0
62508,1
62509,1
62510,3
62511,0
62523,0
62528,0
62540,1
62566,0
62570,0
62574,0
62597,0
62617,1
62621,1
62646,0
62650,0
62655,0
62657,3
62665,0
62674,0
62680,0
62693,1
62707,0
62713,1
62717,1
62778,1
62826,0
62857,0
62871,0
62883,1
62891,1
62925,0
62956,1
62958,1
62974,0
63008,1
63012,1
63013,0
63074,0
63087,1
63108,0
63117,1
63123,0
63146,0
63194,0
63205,0
63214,0
63258,0
63264,1
63279,0
63335,0
63355,0
63365,0
63410,1
63415,0
63423,0
63429,1
63433,0
63481,0
63498,0
63507,0
63522,1
63529,0
63532,0
63549,0
63551,0
63555,0
63560,1
63582,1
63587,1
63588,0
63605,0
63639,0
63658,0
63670,0
63675,0
63690,3
63703,1
63720,0
63744,0
63745,1
63762,1
63791,0
63815,0
63816,0
63843,1
63861,0
63904,1
63908,0
63911,0
63925,0
63928,0
63960,1
63972,0
63978,0
63995,0
64004,0
64022,0
64029,1
64052,3
64106,0
64165,0
64171,3
64172,0
64174,0
64185,0
64199,0
64221,0
64234,0
64254,0
64258,1
64276,0
64298,0
64311,0
64349,0
64374,0
64405,0
64414,0
64416,0
64418,1
64432,0
64456,0
64470,1
64471,1
64476,0
64517,0
64530,0
64548,0
64556,0
64557,0
64562,0
64630,0
64667,1
64678,1
64700,0
64703,1
64726,1
64745,0
64764,0
64779,0
64839,0
64883,0
64887,0
64891,3
64901,0
64922,0
64956,0
64961,0
64999,1
65010,0
65026,0
65027,1
65058,0
65082,1
65090,0
65098,0
65190,0
65194,0
65195,1
65202,0
65204,0
65215,0
65280,1
65313,0
65321,1
65346,0
65353,0
65358,0
65372,0
65384,0
65393,0
65411,0
65433,0
65441,0
65469,0
65482,1
65485,1
65507,0
65570,1
65571,1
65572,0
65600,0
65602,0
65611,0
65644,0
65656,0
65708,0
65713,0
65715,0
65731,0
65737,1
65755,0
65780,0
65783,0
65826,0
65844,0
65860,0
65864,0
65869,1
65874,1
65893,0
65909,1
65914,0
65924,0
65936,0
65967,0
65971,1
66001,0
66002,0
66006,1
66017,0
66028,0
66032,0
66043,0
66071,1
66112,0
66127,0
66128,0
66136,0
66162,0
66167,0
66174,1
66190,1
66287,0
66296,1
66376,0
66380,0
66394,0
66396,0
66397,0
66408,0
66416,0
66418,0
66493,0
66509,1
66522,0
66529,1
66564,0
66624,0
66661,0
66665,1
66670,0
66675,1
66704,0
66742,0
66745,1
66764,0
66778,1
66796,0
66804,0
66828,1
66830,3
66833,0
66856,0
66868,0
66880,0
66882,0
66891,0
66894,0
66914,3
66952,0
66953,1
66976,1
66989,1
67002,0
67007,0
67038,0
67053,1
67064,3
67076,1
67084,0
67085,0
67087,0
67097,1
67106,0
67124,1
67156,0
67167,0
67182,0
67187,1
67188,0
67195,0
67202,0
67215,0
67230,0
67234,1
67254,0
67266,0
67291,0
67297,1
67307,0
67327,1
67390,1
67401,0
67461,0
67499,0
67505,1
67576,1
67581,0
67620,1
67642,0
67659,0
67664,3
67679,1
67691,0
67704,0
67720,0
67780,1
67796,0
67840,1
67846,1
67866,0
67885,1
67888,0
67889,0
67895,0
67932,0
67933,0
67934,1
67935,1
67946,0
67957,0
67960,0
67976,1
68021,0
68023,0
68042,0
68061,0
68076,1
68101,0
68119,1
68130,0
68134,0
68139,0
68166,0
68172,0
68211,0
68220,3
68222,0
68236,1
68246,0
68249,0
68263,1
68286,0
68289,0
68319,3
68364,0
68386,0
68408,0
68425,1
68445,1
68504,0
68544,0
68546,0
68555,0
68560,1
68561,0
68625,1
68647,0
68652,1
68674,0
68682,1
68702,0
68720,0
68734,0
68763,0
68777,1
68795,0
68832,1
68838,1
68849,0
68859,0
68865,0
68867,1
68898,0
68899,1
68905,3
68913,1
68952,0
68956,0
68963,0
68970,1
68974,0
68980,0
68992,1
69039,0
69051,3
69056,1
69069,0
69082,0
69083,0
69109,0
69126,0
69135,0
69142,1
69151,1
69160,1
69162,0
69188,0
69223,0
69253,0
69258,1
69262,1
69263,0
69272,0
69274,0
69300,1
69332,3
69335,1
69337,0
69371,0
69382,1
69390,1
69409,0
69434,1
69449,0
69461,0
69464,0
69470,3
69477,0
69529,0
69536,0
69592,1
69604,0
69610,0
69623,0
69634,0
69659,1
69689,0
69695,0
69717,0
69731,0
69779,1
69819,0
69881,1
69888,0
69893,0
69894,0
69993,0
70003,3
70004,3
70018,3
70052,0
70054,0
70065,1
70126,0
70151,0
70154,1
70164,0
70193,1
70199,0
70255,0
70258,1
70277,0
70279,0
70283,0
70294,0
70301,0
70304,0
70309,1
70313,0
70316,0
70317,1
70348,0
70365,0
70375,0
70381,0
70394,3
70413,0
70432,0
70442,0
70443,0
70495,0
70517,1
70528,0
70560,1
70590,1
70608,0
70694,1
70703,0
70738,0
70755,1
70765,0
70778,0
70833,1
70846,0
70848,0
70885,0
70912,1
70971,1
70976,1
70983,0
70985,0
70994,3
71043,0
71050,1
71059,0
71069,0
71076,0
71132,0
71145,1
71191,0
71236,0
71272,0
71318,0
71342,0
71349,1
71371,0
71372,0
71378,0
71382,0
71391,0
71396,0
71436,0
71440,0
71458,1
71481,1
71509,0
71513,0
71552,1
71569,0
71594,1
71615,0
71626,0
71630,0
71644,0
71653,1
71660,1
71689,3
71751,0
71753,1
71760,0
71782,0
71839,0
71860,1
71870,0
71873,0
71896,0
71919,0
71930,1
71931,0
71940,0
71945,0
71961,0
71974,1
71975,0
71979,0
72012,0
72019,3
72022,0
72039,0
72045,3
72051,0
72054,1
72069,1
72111,0
72119,0
72125,0
72132,1
72161,3
72165,0
72166,0
72171,1
72193,1
72211,0
72213,1
72235,1
72249,0
72256,3
72303,0
72313,1
72318,0
72337,1
72340,0
72345,1
72361,0
72380,0
72382,0
72390,1
72483,3
72491,0
72492,0
72500,0
72521,1
72522,0
72568,1
72571,0
72591,0
72613,1
72643,3
72656,0
72680,1
72693,0
72724,0
72726,3
72733,0
72775,1
72800,1
72805,0
72808,3
72817,0
72856,0
72878,0
72896,0
72922,1
72935,0
72974,1
72980,0
72984,0
73001,3
73026,1
73047,1
73080,0
73106,0
73153,0
73194,1
73200,0
73202,0
73208,1
73226,0
73254,0
73258,1
73296,3
73301,1
73318,0
73328,3
73344,0
73348,1
73367,0
73375,1
73380,2
73390,0
73412,0
73426,0
73461,0
73524,0
73545,0
73559,0
73595,0
73601,1
73602,1
73629,0
73633,1
73638,0
73643,0
73659,0
73684,1
73763,0
73771,0
73774,1
73782,1
73784,1
73787,0
73793,1
73800,1
73840,0
73843,0
73854,0
73857,1
73873,0
73875,0
73880,0
73928,0
73949,0
74028,0
74048,1
74060,0
74113,1
74154,0
74168,1
74176,0
74181,0
74183,0
74186,0
74212,0
74219,0
74227,0
74242,0
74243,0
74285,0
74297,1
74315,0
74319,0
74328,0
74349,1
74377,0
74378,0
74404,1
74425,1
74438,1
74455,0
74470,3
74479,0
74488,0
74496,1
74530,1
74557,0
74560,0
74571,3
74590,0
74615,0
74618,1
74626,3
74627,1
74640,3
74647,0
74774,0
74791,0
74812,1
74823,1
74830,0
74831,0
74844,0
74856,0
74861,1
74872,1
74891,0
74925,0
74926,0
74936,0
74944,1
74972,1
74993,0
74994,0
75003,0
75011,0
75029,0
75047,0
75064,0
75068,0
75092,0
75110,0
75131,0
75146,0
75164,0
75202,0
75229,0
75235,1
75259,1
75267,0
75276,1
75284,0
75311,0
75340,1
75344,0
75350,3
75363,0
75383,0
75399,1
75404,3
75418,0
75465,0
75483,0
75485,1
75491,0
75506,0
75563,1
75579,1
75585,1
75618,1
75645,1
75649,0
75700,0
75703,1
75722,0
75728,1
75732,0
75734,0
75741,3
75773,0
75780,0
75785,0
75819,0
75832,0
75843,3
75853,0
75876,0
75891,0
75933,1
75954,0
75962,1
75983,3
75986,0
75991,0
75997,0
76027,0
76037,0
76053,0
76057,1
76062,0
76065,0
76067,1
76090,0
76113,0
76115,0
76118,1
76139,0
76158,1
76167,0
76182,0
76198,0
76206,1
76208,0
76214,0
76218,3
76238,0
76272,0
76287,3
76327,3
76328,0
76348,1
76371,1
76396,0
76428,1
76431,0
76439,1
76451,0
76459,0
76502,0
76516,0
76542,0
76545,0
76568,0
76582,1
76613,1
76617,1
76627,0
76650,0
76701,0
76702,0
76733,0
76735,0
76746,0
76747,3
76762,0
76769,3
76785,1
76795,1
76800,0
76801,0
76823,0
76825,0
76836,0
76839,0
76858,0
76878,0
76915,0
76924,1
76943,0
76955,0
76985,0
77020,0
77052,0
77058,0
77076,0
77082,1
77083,0
77087,0
77089,1
77091,1
77106,1
77115,0
77116,1
77133,1
77140,0
77141,0
77154,1
77177,1
77182,0
77210,0
77231,1
77245,0
77255,3
77273,1
77288,1
77294,3
77295,0
77323,0
77334,0
77350,1
77354,3
77368,3
77376,0
77452,0
77453,0
77455,0
77458,0
77546,0
77551,0
77556,0
77561,0
77565,0
77568,1
77593,0
77643,0
77659,0
77682,1
77683,3
77689,1
77711,0
77732,0
77735,0
77739,0
77748,1
77755,1
77763,3
77767,0
77768,0
77771,1
77784,0
77801,0
77818,1
77819,1
77820,0
77832,0
77836,1
77844,1
77856,0
77925,0
77926,0
77956,0
77962,1
77971,1
78003,0
78107,1
78110,0
78115,0
78141,0
78163,0
78167,1
78184,1
78214,0
78220,0
78224,0
78234,3
78236,0
78300,1
78303,0
78325,0
78361,0
78372,1
78379,0
78435,0
78493,3
78504,3
78505,0
78537,1
78546,1
78609,0
78612,0
78658,3
78670,0
78672,0
78703,0
78725,0
78726,0
78756,0
78760,0
78790,0
78794,0
78820,1
78827,0
78836,0
78892,0
78895,0
78897,1
78915,0
78925,0
78941,1
78949,1
78969,0
78973,0
79017,0
79042,0
79064,0
79072,0
79080,3
79084,0
79086,1
79102,1
79151,0
79153,0
79179,1
79195,0
79198,0
79215,1
79217,0
79238,1
79251,0
79258,1
79303,0
79305,1
79319,0
79336,0
79352,1
79359,1
79361,0
79396,1
79397,0
79444,0
79455,1
79477,0
79530,0
79541,0
79557,0
79586,0
79598,0
79608,0
79634,1
79638,0
79661,0
79683,0
79686,0
79718,1
79751,0
79756,0
79764,0
79782,0
79797,1
79805,0
79826,0
79837,0
79864,0
79874,0
79875,0
79881,0
79914,0
79924,1
79927,0
79937,0
79939,3
79991,0
80000,1
80013,0
80064,1
80115,1
80125,0
80161,0
80173,1
80180,0
80260,3
80262,0
80309,3
80317,1
80320,0
80339,0
80347,0
80359,0
80376,0
80405,0
80427,0
80428,0
80464,0
80490,0
80510,0
80527,1
80620,3
80625,0
80638,1
80669,1
80708,1
80732,0
80740,0
80749,1
80761,0
80773,1
80778,1
80796,0
80832,0
80834,0
80842,3
80863,0
80882,0
80900,0
80902,0
80911,1
80917,0
80961,3
80974,1
80977,1
80978,0
80999,1
81007,0
81017,0
81058,0
81096,0
81105,0
81119,0
81127,0
81135,0
81151,0
81154,0
81162,0
81178,1
81179,0
81186,0
81190,1
81206,1
81212,1
81215,3
81216,0
81219,0
81316,1
81325,1
81350,0
81363,0
81368,0
81381,0
81390,0
81414,0
81425,1
81433,0
81434,0
81441,0
81452,1
81483,0
81495,0
81521,0
81522,1
81558,0
81572,0
81575,0
81584,0
81588,1
81591,0
81594,0
81610,3
81627,0
81649,1
81661,0
81663,0
81679,0
81692,0
81703,0
81714,0
81734,1
81747,0
81758,0
81764,1
81772,0
81800,2
81802,0
81814,1
81819,1
81827,1
81848,1
81863,1
81896,0
81911,1
81913,0
81926,1
81955,0
81977,0
81982,0
82033,0
82066,0
82075,0
82083,0
82100,0
82118,1
82127,0
82131,0
82145,0
82156,0
82163,0
82169,1
82173,0
82175,0
82177,0
82201,1
82219,0
82222,0
82246,1
82263,0
82320,0
82339,0
82350,0
82397,0
82436,1
82476,0
82500,1
82505,1
82520,0
82521,0
82531,1
82544,0
82553,0
82563,2
82609,0
82613,1
82618,0
82641,0
82663,0
82667,1
82668,1
82676,0
82683,0
82690,0
82691,0
82698,1
82709,0
82718,1
82737,0
82773,1
82795,0
82807,0
82825,0
82862,1
82882,0
82948,1
82949,0
82956,0
82962,3
83047,3
83057,1
83071,1
83082,0
83104,0
83118,1
83123,0
83134,1
83137,1
83138,0
83143,0
83176,0
83178,1
83180,0
83184,1
83201,0
83206,0
83216,0
83220,0
83226,1
83231,1
83236,0
83244,0
83260,0
83265,0
83275,0
83286,3
83305,0
83322,1
83323,0
83355,0
83359,0
83364,0
83366,0
83380,0
83388,0
83415,0
83451,1
83452,0
83475,0
83476,1
83490,3
83509,1
83557,0
83606,0
83608,3
83627,0
83668,1
83672,1
83688,3
83700,1
83705,0
83708,0
83729,0
83732,1
83740,1
83768,0
83770,3
83779,0
83782,0
83806,0
83821,3
83823,0
83829,0
83837,0
83845,0
83869,3
83887,1
83930,3
83940,1
83989,0
83993,0
83994,1
83999,0
84018,0
84034,0
84061,0
84074,1
84090,0
84091,1
84092,0
84108,0
84149,1
84152,2
84154,1
84181,0
84204,1
84230,1
84245,0
84293,3
84329,0
84334,0
84343,0
84353,0
84378,1
84382,0
84392,0
84397,0
84420,0
84428,0
84441,0
84499,0
84519,0
84528,0
84633,1
84639,0
84646,0
84679,1
84693,3
84704,0
84718,1
84727,0
84731,1
84732,0
84738,0
84787,1
84791,0
84795,0
84814,3
84821,0
84824,0
84836,1
84859,1
84908,0
84912,0
84946,1
84961,0
85012,0
85015,0
85019,1
85027,1
85031,0
85034,0
85054,0
85070,0
85073,0
85078,0
85095,0
85126,1
85142,0
85155,0
85169,0
85198,0
85202,0
85232,0
85250,3
85275,0
85282,0
85283,0
85324,1
85347,0
85361,0
85362,0
85363,0
85377,0
85394,0
85399,1
85400,0
85408,1
85442,0
85449,0
85450,1
85472,0
85546,0
85551,1
85552,1
85576,0
85581,0
85586,0
85588,1
85610,1
85650,0
85685,1
85688,0
85735,1
85741,1
85746,0
85750,0
85752,3
85764,1
85772,1
85777,0
85807,0
85906,0
85924,0
85963,0
85994,0
85995,0
85997,0
86007,0
86022,1
86024,1
86035,0
86043,0
86063,0
86064,0
86074,0
86077,1
86079,0
86090,1
86112,1
86118,1
86123,0
86132,1
86157,0
86201,1
86202,0
86223,0
86241,1
86273,0
86303,0
86306,0
86316,0
86336,0
86339,0
86340,0
86346,0
86362,1
86372,0
86382,1
86395,1
86402,3
86410,1
86427,0
86448,1
86476,0
86524,0
86550,0
86600,1
86605,1
86606,0
86630,0
86645,0
86658,1
86667,1
86688,0
86690,0
86708,1
86757,0
86770,0
86779,0
86812,1
86868,0
86945,0
86958,1
86973,0
86975,1
86989,0
87001,0
87016,0
87018,0
87025,0
87061,0
87068,0
87070,0
87108,0
87185,0
87192,0
87208,1
87235,1
87238,0
87268,0
87274,0
87283,0
87288,0
87306,0
87319,0
87326,1
87330,0
87332,0
87371,1
87374,0
87397,3
87428,0
87457,0
87460,1
87477,0
87545,0
87559,0
87576,1
87589,0
87602,0
87663,1
87675,0
87687,0
87692,0
87731,0
87738,0
87746,1
87752,0
87758,1
87828,1
87836,1
87853,1
87857,0
87861,1
87893,1
87941,0
87956,1
87973,0
87974,0
87980,1
87997,0
88013,0
88023,0
88063,0
88104,0
88106,1
88107,0
88127,0
88140,0
88148,1
88159,1
88168,0
88174,1
88196,1
88212,0
88218,0
88222,0
88252,0
88258,0
88276,1
88278,1
88280,0
88299,0
88327,0
88402,1
88413,0
88423,1
88444,0
88447,1
88463,0
88475,0
88500,0
88502,0
88503,0
88515,0
88541,0
88557,0
88561,1
88567,0
88572,1
88579,3
88589,0
88596,0
88638,1
88695,0
88721,0
88734,1
88737,0
88774,3
88810,3
88837,0
88882,0
88897,0
88916,0
88926,0
88942,0
88969,1
88971,0
88975,0
88990,0
89004,0
89033,0
89053,1
89092,0
89150,0
89156,0
89158,0
89178,1
89181,0
89189,1
89194,0
89211,1
89220,1
89221,0
89254,0
89308,0
89322,0
89326,0
89334,0
89336,1
89345,3
89347,0
89350,1
89354,0
89361,1
89363,3
89371,1
89376,0
89388,0
89414,1
89432,0
89445,3
89472,1
89483,3
89503,0
89507,0
89531,0
89535,1
89554,0
89556,1
89600,3
89622,0
89624,0
89653,1
89656,1
89680,0
89729,1
89736,0
89740,0
89763,1
89792,0
89810,0
89839,1
89842,1
89844,0
89849,0
89868,0
89898,0
89921,0
89942,0
89943,0
89962,1
90013,0
90035,0
90062,0
90134,0
90160,0
90169,0
90175,0
90193,0
90204,0
90263,0
90275,1
90287,0
90337,3
90344,0
90357,0
90385,1
90462,1
90479,1
90480,1
90483,0
90588,0
90606,3
90622,0
90628,0
90630,0
90637,0
90642,0
90659,3
90669,0
90686,1
90737,0
90739,0
90759,1
90772,0
90813,0
90852,0
90856,3
90860,1
90871,0
90876,0
90908,0
91000,0
91001,1
91016,0
91035,0
91040,0
91062,0
91099,1
91116,1
91146,0
91148,1
91151,0
91196,0
91221,0
91255,0
91283,1
91292,0
91308,0
91309,0
91319,1
91323,0
91343,0
91344,0
91364,1
91368,0
91392,0
91403,0
91436,0
91437,0
91444,0
91445,0
91461,0
91479,1
91481,3
91491,1
91494,1
91512,1
91526,0
91539,0
91542,3
91560,0
91564,0
91572,0
91589,1
91613,1
91622,0
91631,0
91662,0
91682,0
91700,0
91709,0
91741,0
91762,0
91776,0
91784,0
91785,0
91788,0
91797,1
91907,0
91909,1
91910,0
91913,0
91925,1
91931,0
91939,0
91961,0
91969,0
91980,0
92003,0
92034,1
92059,0
92065,0
92078,0
92086,0
92091,0
92108,1
92123,1
92125,0
92142,0
92150,0
92164,1
92168,0
92169,0
92203,0
92229,0
92234,0
92245,3
92257,3
92267,1
92285,0
92291,0
92296,1
92299,0
92322,3
92343,1
92373,0
92400,0
92459,0
92476,1
92528,0
92536,0
92601,0
92607,1
92614,0
92620,0
92636,0
92667,0
92680,0
92697,3
92710,0
92712,0
92741,0
92750,0
92773,1
92812,0
92835,0
92843,0
92864,0
92868,0
92874,0
92880,0
92926,0
92965,0
92978,0
92989,3
92995,1
93003,0
93004,0
93006,0
93013,1
93023,1
93053,1
93093,3
93128,0
93129,0
93150,0
93163,1
93177,1
93195,0
93231,0
93235,0
93242,1
93260,0
93262,0
93312,0
93313,0
93323,0
93344,0
93357,0
93370,0
93374,0
93376,3
93400,0
93403,1
93410,0
93429,0
93445,1
93452,0
93454,3
93461,0
93465,0
93480,1
93525,0
93545,0
93570,3
93575,0
93601,0
93664,0
93671,0
93679,1
93690,0
93701,0
93717,1
93718,0
93721,0
93725,0
93742,0
93782,0
93795,1
93819,0
93851,0
93858,1
93873,0
93899,0
93915,0
93918,0
93927,0
93965,0
93966,0
93976,1
93992,0
93993,1
94021,0
94073,0
94079,0
94110,0
94125,3
94129,0
94148,0
94153,1
94175,1
94184,0
94200,1
94276,0
94282,0
94312,1
94340,1
94352,0
94364,0
94369,0
94419,0
94433,0
94435,0
94461,0
94473,0
94518,0
94527,0
94532,1
94537,0
94538,0
94541,1
94545,0
94558,0
94604,0
94616,0
94625,1
94627,1
94657,0
94670,1
94684,1
94695,0
94703,1
94706,0
94708,0
94730,0
94732,0
94742,1
94756,0
94767,1
94814,0
94843,0
94868,0
94881,0
94893,0
94896,0
94906,0
94909,0
94927,0
94928,0
94940,0
94951,1
94963,3
94980,3
94992,0
94996,1
95003,0
95011,0
95021,1
95023,1
95032,0
95035,0
95043,1
95068,0
95085,1
95147,1
95161,0
95166,3
95193,0
95197,0
95200,1
95217,1
95233,0
95239,1
95245,1
95252,0
95259,1
95278,0
95300,0
95397,3
95413,0
95433,1
95462,1
95480,0
95553,0
95575,0
95588,0
95605,0
95616,0
95633,0
95673,1
95718,0
95758,0
95769,0
95789,0
95837,1
95839,0
95873,3
95877,0
95883,1
95890,0
95922,0
95929,0
95932,0
95941,0
95951,1
95974,0
95982,0
95999,0
96055,0
96062,1
96112,0
96141,0
96144,0
96176,1
96197,1
96206,0
96214,0
96249,0
96254,0
96255,0
96289,0
96293,0
96317,0
96339,0
96341,0
96369,0
96407,0
96413,0
96425,1
96443,0
96446,0
96453,0
96472,0
96520,0
96527,0
96539,0
96571,0
96576,0
96590,0
96596,0
96603,1
96628,1
96639,0
96650,0
96652,0
96662,0
96663,0
96667,1
96684,1
96698,1
96728,3
96741,0
96748,0
96778,0
96788,1
96791,0
96802,0
96815,0
96849,0
96866,0
96941,1
96949,1
96967,1
96976,1
97002,0
97033,0
97048,1
97110,0
97111,0
97126,0
97140,0
97142,1
97151,0
97159,0
97178,0
97226,0
97261,0
97279,1
97280,0
97283,1
97303,1
