ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-09-02,10.207072591693976,4.7049695337998605,15.400751509406719,7.238915845711886,13.34358034473839,-0.30769815900481867,-0.30769815900481867,-0.30769815900481867,-0.30769815900481867,-0.30769815900481867,-0.30769815900481867,0.0,0.0,0.0,9.899374432689157
2024-09-03,10.206763442646535,4.836755114584803,15.834676916491585,7.216668048683174,13.35403138582324,0.2216170042215611,0.2216170042215611,0.2216170042215611,0.2216170042215611,0.2216170042215611,0.2216170042215611,0.0,0.0,0.0,10.428380446868097
2024-09-04,10.206454293599093,4.997933746290081,16.19199860462077,7.194972211590798,13.369114642181458,0.38884233862168877,0.38884233862168877,0.38884233862168877,0.38884233862168877,0.38884233862168877,0.38884233862168877,0.0,0.0,0.0,10.595296632220782
2024-09-05,10.206145144551652,5.230309944405329,16.046422033625724,7.173725402031946,13.39265711830671,0.4827737040661679,0.4827737040661679,0.4827737040661679,0.4827737040661679,0.4827737040661679,0.4827737040661679,0.0,0.0,0.0,10.688918848617819
2024-09-06,10.205835995504211,3.888451785814607,14.518785501707953,7.1611854759605365,13.406789913057397,-1.0017294862404156,-1.0017294862404156,-1.0017294862404156,-1.0017294862404156,-1.0017294862404156,-1.0017294862404156,0.0,0.0,0.0,9.204106509263795
2024-09-07,10.20552684645677,4.578556667267584,15.039438189402121,7.144073788895417,13.41874173072526,-0.48301496480933676,-0.48301496480933676,-0.48301496480933676,-0.48301496480933676,-0.48301496480933676,-0.48301496480933676,0.0,0.0,0.0,9.722511881647433
2024-09-08,10.205217697409328,5.2534813372857085,16.524988557363397,7.132194171302538,13.43069354839312,0.6992095631430284,0.6992095631430284,0.6992095631430284,0.6992095631430284,0.6992095631430284,0.6992095631430284,0.0,0.0,0.0,10.904427260552357
2024-09-09,10.204908548361889,4.1936676446051555,15.462713367064724,7.108063408365736,13.442645366060983,-0.3076981590056281,-0.3076981590056281,-0.3076981590056281,-0.3076981590056281,-0.3076981590056281,-0.3076981590056281,0.0,0.0,0.0,9.89721038935626
2024-09-10,10.204599399314446,5.138559626954442,15.723256623409927,7.080647044175257,13.473704850959576,0.22161700422204259,0.22161700422204259,0.22161700422204259,0.22161700422204259,0.22161700422204259,0.22161700422204259,0.0,0.0,0.0,10.42621640353649
2024-09-11,10.204290250267006,4.809005409314099,16.578780582898244,7.051429293467581,13.48886927078988,0.388842338621264,0.388842338621264,0.388842338621264,0.388842338621264,0.388842338621264,0.388842338621264,0.0,0.0,0.0,10.59313258888827
2024-09-12,10.203981101219565,5.071049805119073,16.06730998194483,7.022863466509631,13.490809466113086,0.4827737040699916,0.4827737040699916,0.4827737040699916,0.4827737040699916,0.4827737040699916,0.4827737040699916,0.0,0.0,0.0,10.686754805289556
2024-09-13,10.203671952172124,3.717700218118319,14.851520851645477,7.0009772904689465,13.49274966143629,-1.0017294862426855,-1.0017294862426855,-1.0017294862426855,-1.0017294862426855,-1.0017294862426855,-1.0017294862426855,0.0,0.0,0.0,9.201942465929438
2024-09-14,10.203362803124682,4.105620753378642,15.285821076249771,6.985394747704088,13.505322883513955,-0.4830149648090047,-0.4830149648090047,-0.4830149648090047,-0.4830149648090047,-0.4830149648090047,-0.4830149648090047,0.0,0.0,0.0,9.720347838315677
2024-09-15,10.203053654077243,5.4751096979296054,16.712457203838035,6.967898607322612,13.521347927378738,0.6992095631456442,0.6992095631456442,0.6992095631456442,0.6992095631456442,0.6992095631456442,0.6992095631456442,0.0,0.0,0.0,10.902263217222886
2024-09-16,10.2027445050298,4.150524620697301,15.664799054789329,6.950407575393873,13.52937751727275,-0.30769815900643743,-0.30769815900643743,-0.30769815900643743,-0.30769815900643743,-0.30769815900643743,-0.30769815900643743,0.0,0.0,0.0,9.895046346023364
2024-09-17,10.20243535598236,4.683572326390487,16.032312330642895,6.932916543465135,13.544195522752362,0.22161700422245295,0.22161700422245295,0.22161700422245295,0.22161700422245295,0.22161700422245295,0.22161700422245295,0.0,0.0,0.0,10.424052360204813
2024-09-18,10.202126206934917,5.14531588441431,16.008629391988595,6.917308250796633,13.566875222399874,0.38884233861981915,0.38884233861981915,0.38884233861981915,0.38884233861981915,0.38884233861981915,0.38884233861981915,0.0,0.0,0.0,10.590968545554736
2024-09-19,10.201817057887478,5.213534676216804,16.504865582204307,6.897178019049878,13.58931255459248,0.48277370407053777,0.48277370407053777,0.48277370407053777,0.48277370407053777,0.48277370407053777,0.48277370407053777,0.0,0.0,0.0,10.684590761958017
2024-09-20,10.201507908840036,3.1772881638497212,15.107063583887497,6.878488349712393,13.610525903946545,-1.001729486242507,-1.001729486242507,-1.001729486242507,-1.001729486242507,-1.001729486242507,-1.001729486242507,0.0,0.0,0.0,9.199778422597529
2024-09-21,10.201198759792595,4.2242747641622636,15.114760149097304,6.859798680374909,13.63173925330061,-0.4830149648086727,-0.4830149648086727,-0.4830149648086727,-0.4830149648086727,-0.4830149648086727,-0.4830149648086727,0.0,0.0,0.0,9.718183794983922
2024-09-22,10.200889610745154,5.005486765213478,16.80690435855457,6.841109011037426,13.644383158590022,0.6992095631442188,0.6992095631442188,0.6992095631442188,0.6992095631442188,0.6992095631442188,0.6992095631442188,0.0,0.0,0.0,10.900099173889373
2024-09-23,10.200580461697713,4.09060763668897,15.722339991457215,6.822419341699943,13.669487240353087,-0.3076981590042445,-0.3076981590042445,-0.3076981590042445,-0.3076981590042445,-0.3076981590042445,-0.3076981590042445,0.0,0.0,0.0,9.892882302693469
2024-09-24,10.20027131265027,4.7210445119813285,16.315577167737434,6.797791850008647,13.690732391340433,0.22161700422286332,0.22161700422286332,0.22161700422286332,0.22161700422286332,0.22161700422286332,0.22161700422286332,0.0,0.0,0.0,10.421888316873135
2024-09-25,10.199962163602832,4.830048372133163,16.52440124290497,6.770367893719833,13.709269111432974,0.388842338620427,0.388842338620427,0.388842338620427,0.388842338620427,0.388842338620427,0.388842338620427,0.0,0.0,0.0,10.588804502223258
2024-09-26,10.19965301455539,5.017350615414168,16.30506800458881,6.7434388642389465,13.73545899860654,0.48277370406722037,0.48277370406722037,0.48277370406722037,0.48277370406722037,0.48277370406722037,0.48277370406722037,0.0,0.0,0.0,10.68242671862261
2024-09-27,10.199343865507949,3.4307895195212224,14.91392146561369,6.71670302896647,13.757906930751929,-1.0017294862423283,-1.0017294862423283,-1.0017294862423283,-1.0017294862423283,-1.0017294862423283,-1.0017294862423283,0.0,0.0,0.0,9.19761437926562
2024-09-28,10.199034716460508,4.0883219783456415,15.566810841140628,6.697406185091995,13.785926923552577,-0.4830149648058606,-0.4830149648058606,-0.4830149648058606,-0.4830149648058606,-0.4830149648058606,-0.4830149648058606,0.0,0.0,0.0,9.716019751654647
2024-09-29,10.198725567413067,5.341760489173159,16.600346625461484,6.69503635785346,13.81415685432714,0.699209563144814,0.699209563144814,0.699209563144814,0.699209563144814,0.699209563144814,0.699209563144814,0.0,0.0,0.0,10.897935130557881
2024-09-30,10.198416418365625,4.031044076865667,15.704724031990875,6.693113943244289,13.83525299911271,-0.30769815900389313,-0.30769815900389313,-0.30769815900389313,-0.30769815900389313,-0.30769815900389313,-0.30769815900389313,0.0,0.0,0.0,9.890718259361732
2024-10-01,10.198107269318186,5.080333595783874,16.46839832014916,6.685950684397403,13.861644646600482,0.2216170042233448,0.2216170042233448,0.2216170042233448,0.2216170042233448,0.2216170042233448,0.2216170042233448,0.0,0.0,0.0,10.419724273541531
2024-10-02,10.197798120270743,4.863080733459637,16.46527687439847,6.663403736343712,13.887953165097352,0.3888423386210346,0.3888423386210346,0.3888423386210346,0.3888423386210346,0.3888423386210346,0.3888423386210346,0.0,0.0,0.0,10.586640458891777
2024-10-03,10.197488971223303,5.073020455766084,16.409737116113167,6.641468477967839,13.912596621306081,0.4827737040677665,0.4827737040677665,0.4827737040677665,0.4827737040677665,0.4827737040677665,0.4827737040677665,0.0,0.0,0.0,10.680262675291068
2024-10-04,10.19717982217586,3.052423374822533,15.321093243341622,6.6176787638323065,13.9372433028785,-1.0017294862400636,-1.0017294862400636,-1.0017294862400636,-1.0017294862400636,-1.0017294862400636,-1.0017294862400636,0.0,0.0,0.0,9.195450335935796
2024-10-05,10.196870673128421,4.1899451920708985,15.678526711967299,6.582990737664326,13.961627971672185,-0.4830149648030485,-0.4830149648030485,-0.4830149648030485,-0.4830149648030485,-0.4830149648030485,-0.4830149648030485,0.0,0.0,0.0,9.713855708325372
2024-10-06,10.196561524080979,5.04071558409039,16.945256923989028,6.56176367260057,13.978210846767107,0.6992095631433883,0.6992095631433883,0.6992095631433883,0.6992095631433883,0.6992095631433883,0.6992095631433883,0.0,0.0,0.0,10.895771087224366
2024-10-07,10.196252375033538,4.2753361190886645,15.953437415412518,6.542420756259361,13.990451375671364,-0.3076981590058634,-0.3076981590058634,-0.3076981590058634,-0.3076981590058634,-0.3076981590058634,-0.3076981590058634,0.0,0.0,0.0,9.888554216027675
2024-10-08,10.195943225986097,4.308905044988354,16.418487106334297,6.518634048351839,14.002691904575622,0.22161700422382635,0.22161700422382635,0.22161700422382635,0.22161700422382635,0.22161700422382635,0.22161700422382635,0.0,0.0,0.0,10.417560230209924
2024-10-09,10.195634076938656,4.8405065350035725,16.36151147608848,6.494886444672447,14.014932433479881,0.3888423386195899,0.3888423386195899,0.3888423386195899,0.3888423386195899,0.3888423386195899,0.3888423386195899,0.0,0.0,0.0,10.584476415558246
2024-10-10,10.195324927891214,4.8179697944627184,16.759314016915816,6.472028563888988,14.027172962384137,0.48277370406638087,0.48277370406638087,0.48277370406638087,0.48277370406638087,0.48277370406638087,0.48277370406638087,0.0,0.0,0.0,10.678098631957594
2024-10-11,10.195015778843775,3.422660048740367,15.288851650674848,6.457817735816238,14.039413491288398,-1.0017294862423334,-1.0017294862423334,-1.0017294862423334,-1.0017294862423334,-1.0017294862423334,-1.0017294862423334,0.0,0.0,0.0,9.193286292601442
